Date,Equities,Gold,REITs,Bitcoin
09-12-2016,8261.75,1159.400024,58.54283905,772.7940063
12-12-2016,8170.799805,1163.5,58.92980576,780.0869751
13-12-2016,8221.799805,1156.699951,58.90165329,780.5560303
14-12-2016,8182.450195,1161.300049,57.61415863,781.4810181
15-12-2016,8153.600098,1127.800049,57.27643967,778.0880127
16-12-2016,8139.450195,1135.300049,58.13478088,784.9069824
19-12-2016,8104.350098,1140.5,58.76094055,792.7139893
20-12-2016,8082.399902,1131.5,58.89461899,800.8759766
21-12-2016,8061.299805,1131.099976,58.00112152,834.2810059
22-12-2016,7979.100098,1128.800049,57.90413666,864.539978
23-12-2016,7985.75,1131.900024,58.05497742,921.9840088
27-12-2016,8032.850098,1137.300049,58.17710114,933.197998
28-12-2016,8034.850098,1139.400024,57.82510757,975.9210205
29-12-2016,8103.600098,1156.400024,58.54344559,973.4970093
30-12-2016,8185.799805,1150,59.28330231,961.2379761
03-01-2017,8192.25,1160.400024,59.4772644,1043.839966
04-01-2017,8190.5,1163.800049,60.34642792,1154.72998
05-01-2017,8273.799805,1179.699951,60.54037476,1013.380005
06-01-2017,8243.799805,1171.900024,60.54758453,902.2009888
09-01-2017,8236.049805,1183.5,60.00162888,902.8280029
10-01-2017,8288.599609,1184.199951,59.49163818,907.6790161
11-01-2017,8380.650391,1195.599976,59.12527466,777.757019
12-01-2017,8407.200195,1198.900024,59.42698288,804.8339844
13-01-2017,8400.349609,1195.300049,59.34076691,823.9840088
17-01-2017,8398,1212,59.80049896,907.9379883
18-01-2017,8417,1211.300049,59.90106201,886.617981
19-01-2017,8435.099609,1200.900024,59.29050827,899.072998
20-01-2017,8349.349609,1204.300049,59.72148514,895.026001
23-01-2017,8391.5,1215,60.22431183,921.0120239
24-01-2017,8475.799805,1210.300049,60.23867798,892.6870117
25-01-2017,8602.75,1197.300049,59.84361267,901.5419922
27-01-2017,8641.25,1188.099976,59.14681244,919.75
30-01-2017,8632.75,1193.199951,58.74456787,920.382019
31-01-2017,8561.299805,1208.599976,59.16840363,970.4030151
01-02-2017,8716.400391,1205.599976,58.45724869,989.0230103
02-02-2017,8734.25,1216.699951,59.15401077,1011.799988
03-02-2017,8740.950195,1218.5,59.4772644,1029.910034
06-02-2017,8801.049805,1230,59.37669373,1038.150024
07-02-2017,8768.299805,1234.199951,59.16840363,1061.349976
08-02-2017,8769.049805,1237.599976,59.63528824,1063.069946
09-02-2017,8778.400391,1235.099976,59.77895355,994.3829956
10-02-2017,8793.549805,1234.400024,60.20278168,988.6740112
13-02-2017,8805.049805,1224.400024,60.22431183,990.6420288
14-02-2017,8792.299805,1223.900024,59.90826035,1004.549988
15-02-2017,8724.700195,1231.699951,59.70711517,1007.47998
16-02-2017,8778,1240,60.05909348,1027.439941
17-02-2017,8821.700195,1237.599976,60.17403793,1046.209961
21-02-2017,8907.849609,1237.5,60.94264603,1115.300049
22-02-2017,8926.900391,1232,60.74150848,1117.439941
23-02-2017,8939.5,1250.199951,61.05755997,1166.719971
27-02-2017,8896.700195,1257.400024,61.66814041,1179.969971
28-02-2017,8879.599609,1252.599976,61.24433136,1179.969971
01-03-2017,8945.799805,1248.900024,61.05755997,1222.5
02-03-2017,8899.75,1231.900024,60.72714615,1251.01001
03-03-2017,8897.549805,1225.5,60.49009705,1274.98999
06-03-2017,8963.450195,1224.5,60.21712494,1272.829956
07-03-2017,8946.900391,1215.099976,59.92979813,1223.540039
08-03-2017,8924.299805,1208.5,58.82358932,1150
09-03-2017,8927,1202.400024,57.94005203,1188.48999
10-03-2017,8934.549805,1200.699951,57.76047134,1116.719971
14-03-2017,9087,1201.900024,57.88973618,1240
15-03-2017,9084.799805,1200.099976,59.06062698,1249.609985
16-03-2017,9153.700195,1226.5,58.94569397,1187.810059
17-03-2017,9160.049805,1229.800049,59.21866608,1100.22998
20-03-2017,9126.849609,1233.599976,59.16840363,1054.22998
21-03-2017,9121.5,1246.099976,58.90977478,1120.540039
22-03-2017,9030.450195,1249.300049,58.87722397,1049.140015
23-03-2017,9086.299805,1246.900024,59.31136703,1038.589966
24-03-2017,9108,1248.199951,59.24623489,937.5200195
27-03-2017,9045.200195,1255.400024,58.71079636,1045.77002
28-03-2017,9100.799805,1255.300049,58.96405792,1047.150024
29-03-2017,9143.799805,1253.400024,59.29686356,1039.969971
30-03-2017,9173.75,1245,59.40543365,1026.430054
31-03-2017,9173.75,1247.300049,59.75997925,1071.790039
03-04-2017,9237.849609,1250.800049,59.93363953,1143.810059
05-04-2017,9265.150391,1245.400024,60.02045441,1124.780029
06-04-2017,9261.950195,1250.300049,60.33882523,1182.680054
07-04-2017,9198.299805,1254.300049,60.42566299,1176.900024
10-04-2017,9181.450195,1251.099976,60.80194092,1187.130005
11-04-2017,9237,1271.199951,61.22159958,1205.01001
12-04-2017,9203.450195,1275.300049,61.11307907,1200.369995
13-04-2017,9150.799805,1285.900024,60.97558594,1169.280029
17-04-2017,9139.299805,1289.400024,61.71363449,1193.910034
18-04-2017,9105.150391,1291.699951,61.88003159,1211.670044
19-04-2017,9103.5,1281.400024,61.79323196,1210.290039
20-04-2017,9136.400391,1281.900024,61.80044556,1229.079956
21-04-2017,9119.400391,1287.400024,61.57612991,1222.050049
24-04-2017,9217.950195,1275.800049,60.89599609,1250.150024
25-04-2017,9306.599609,1265.599976,61.14923859,1265.48999
26-04-2017,9351.849609,1262.099976,60.69341278,1281.079956
27-04-2017,9342.150391,1263.699951,60.53420258,1317.72998
28-04-2017,9304.049805,1266.099976,59.90470505,1316.47998
02-05-2017,9313.799805,1255.099976,60.15795517,1452.819946
03-05-2017,9311.950195,1246.400024,59.35476685,1490.089966
04-05-2017,9359.900391,1226.5,59.06534958,1537.670044
05-05-2017,9285.299805,1224.800049,59.62252045,1555.449951
08-05-2017,9314.049805,1225.300049,59.20282745,1723.349976
09-05-2017,9316.849609,1214.300049,58.88446045,1755.359985
10-05-2017,9407.299805,1217.300049,59.34754181,1787.130005
11-05-2017,9422.400391,1222.699951,59.05086899,1848.569946
12-05-2017,9400.900391,1226.199951,58.8120842,1724.23999
15-05-2017,9445.400391,1228.599976,58.98575974,1738.430054
16-05-2017,9512.25,1235,58.58779907,1734.449951
17-05-2017,9525.75,1257.5,58.82657242,1839.089966
18-05-2017,9429.450195,1251.699951,59.15219116,1888.650024
19-05-2017,9427.900391,1252.699951,59.47055435,1987.709961
22-05-2017,9438.25,1260.699951,59.70206451,2173.399902
23-05-2017,9386.150391,1254.800049,59.75273132,2320.419922
24-05-2017,9360.549805,1252.400024,60.23752975,2443.639893
25-05-2017,9509.75,1255.800049,60.24477005,2304.97998
26-05-2017,9595.099609,1267.599976,59.81063843,2202.419922
30-05-2017,9624.549805,1262.099976,59.43438339,2175.469971
31-05-2017,9621.25,1272,59.47055435,2286.409912
01-06-2017,9616.099609,1267,59.78167725,2407.879883
02-06-2017,9653.5,1276.800049,60.39671326,2488.550049
05-06-2017,9675.099609,1279.300049,60.13624573,2686.810059
06-06-2017,9637.150391,1294.400024,59.84680557,2863.199951
07-06-2017,9663.900391,1290.099976,60.26648712,2732.159912
08-06-2017,9647.25,1276.300049,60.12176132,2805.620117
09-06-2017,9668.25,1268.5,60.54143524,2823.810059
12-06-2017,9616.400391,1266.099976,61.08414078,2659.629883
13-06-2017,9606.900391,1265.800049,61.22159958,2717.02002
14-06-2017,9618.150391,1272.800049,61.30844116,2506.370117
15-06-2017,9578.049805,1252.199951,61.61955643,2464.580078
16-06-2017,9588.049805,1254,61.46037292,2518.560059
19-06-2017,9657.549805,1244.199951,61.46761322,2589.600098
20-06-2017,9653.5,1241,61.32289886,2721.790039
21-06-2017,9633.599609,1243.400024,61.19989395,2689.100098
22-06-2017,9630,1247.599976,61.25777817,2705.409912
23-06-2017,9574.950195,1256.199951,61.47034836,2744.909912
27-06-2017,9511.400391,1246.400024,61.35348511,2552.449951
28-06-2017,9491.25,1248,61.49957275,2574.790039
29-06-2017,9504.099609,1244.199951,60.79831314,2539.320068
30-06-2017,9520.900391,1240.699951,60.79831314,2480.840088
03-07-2017,9615,1217.900024,61.57262421,2564.060059
05-07-2017,9637.599609,1220.400024,60.70333481,2601.98999
06-07-2017,9674.549805,1222.199951,59.56378555,2608.560059
07-07-2017,9665.799805,1208.599976,59.89979553,2518.659912
10-07-2017,9771.049805,1212.099976,59.35193634,2372.560059
11-07-2017,9786.049805,1213.599976,59.28620148,2337.790039
12-07-2017,9816.099609,1218.099976,60.0166893,2398.840088
13-07-2017,9891.700195,1216.300049,60.1116333,2357.899902
14-07-2017,9886.349609,1226.599976,60.68874741,2233.340088
17-07-2017,9915.950195,1232.800049,61.17816162,2228.409912
18-07-2017,9827.150391,1241.099976,61.04667282,2318.879883
19-07-2017,9899.599609,1241.199951,61.50688171,2273.429932
20-07-2017,9873.299805,1244.800049,61.22200012,2817.600098
21-07-2017,9915.25,1254.300049,61.17816162,2667.76001
24-07-2017,9966.400391,1253.900024,61.06126785,2754.860107
25-07-2017,9964.549805,1251.699951,61.14162445,2576.47998
26-07-2017,10020.65039,1249,61.56531906,2529.449951
27-07-2017,10020.5498,1259.599976,61.63837051,2671.780029
28-07-2017,10014.5,1268.400024,61.47034836,2809.01001
31-07-2017,10077.09961,1266.599976,61.55070114,2875.340088
01-08-2017,10114.65039,1272.599976,61.82827759,2718.26001
02-08-2017,10081.5,1271.800049,61.26581192,2710.669922
03-08-2017,10013.65039,1267.800049,61.14162445,2804.72998
04-08-2017,10066.40039,1258.300049,61.34617615,2895.889893
07-08-2017,10057.40039,1258.199951,61.28042984,3378.939941
08-08-2017,9978.549805,1256.400024,60.98823547,3419.939941
09-08-2017,9908.049805,1273,60.78370285,3342.469971
10-08-2017,9820.25,1283.699951,60.34540558,3381.280029
11-08-2017,9710.799805,1287.699951,59.97286224,3650.620117
14-08-2017,9794.150391,1284.199951,60.97360611,4325.129883
16-08-2017,9897.299805,1276.900024,61.03206635,4376.629883
17-08-2017,9904.150391,1286.400024,60.65219116,4331.689941
18-08-2017,9837.400391,1285.699951,60.03862,4160.620117
21-08-2017,9754.349609,1290.800049,60.68143845,4001.73999
22-08-2017,9765.549805,1285.099976,60.50611115,4100.52002
23-08-2017,9852.5,1288.900024,61.12702179,4151.52002
24-08-2017,9857.049805,1286.5,60.93709946,4334.680176
28-08-2017,9912.799805,1309.699951,60.76177216,4382.660156
29-08-2017,9796.049805,1313.099976,60.69602585,4579.02002
30-08-2017,9884.400391,1308.099976,61.03936386,4565.299805
31-08-2017,9917.900391,1316.199951,61.38998795,4703.390137
01-09-2017,9974.400391,1324.5,61.60185623,4892.009766
05-09-2017,9952.200195,1339.199951,61.43383026,4376.529785
06-09-2017,9916.200195,1333.900024,61.59454346,4597.120117
07-09-2017,9929.900391,1345.099976,61.98900223,4599.879883
08-09-2017,9934.799805,1346,62.04014206,4228.75
11-09-2017,10006.0498,1331,62.60989761,4161.27002
12-09-2017,10093.0498,1328,61.87210083,4130.810059
13-09-2017,10079.2998,1323.400024,61.71140671,3882.590088
14-09-2017,10086.59961,1324.699951,62.22275543,3154.949951
15-09-2017,10085.40039,1320.400024,62.33963776,3637.52002
18-09-2017,10153.09961,1306.300049,62.00360489,4065.199951
19-09-2017,10147.5498,1306.199951,61.59454346,3924.969971
20-09-2017,10141.15039,1312,61.42653275,3905.949951
21-09-2017,10121.90039,1290.599976,61.30963898,3631.040039
22-09-2017,9964.400391,1293.300049,60.87717056,3630.699951
25-09-2017,9872.599609,1306.800049,61.23141861,3926.070068
26-09-2017,9871.5,1297,61.33474731,3892.350098
27-09-2017,9735.75,1283.400024,60.78123856,4200.669922
28-09-2017,9768.950195,1285.5,61.19451141,4174.72998
29-09-2017,9788.599609,1281.5,61.31996536,4163.069824
03-10-2017,9859.5,1271.5,61.14286041,4317.47998
04-10-2017,9914.900391,1273.699951,61.45281601,4229.359863
05-10-2017,9888.700195,1269.900024,61.67421722,4328.410156
06-10-2017,9979.700195,1271.599976,61.47495651,4370.810059
09-10-2017,9988.75,1281.800049,61.62255859,4772.02002
10-10-2017,10016.9502,1290.599976,61.80706024,4781.990234
11-10-2017,9984.799805,1285.800049,62.01369095,4826.47998
12-10-2017,10096.40039,1293.300049,62.41220093,5446.910156
13-10-2017,10167.4502,1301.5,62.57457352,5647.209961
16-10-2017,10230.84961,1299.900024,62.26462173,5725.589844
17-10-2017,10234.4502,1283,62.33841705,5605.509766
18-10-2017,10210.84961,1279.900024,62.27199554,5590.689941
19-10-2017,10146.5498,1286.900024,62.08749008,5708.52002
23-10-2017,10184.84961,1277.699951,61.49710083,5930.319824
24-10-2017,10207.7002,1275,61.12810135,5526.640137
25-10-2017,10295.34961,1275.400024,60.95098114,5750.799805
26-10-2017,10343.7998,1266.300049,60.44914627,5904.830078
27-10-2017,10323.0498,1268.5,60.72221756,5780.899902
30-10-2017,10363.65039,1274.099976,60.67054367,6130.529785
31-10-2017,10335.2998,1267,60.66314697,6468.399902
01-11-2017,10440.5,1274.099976,60.95836639,6767.310059
02-11-2017,10423.7998,1274.900024,61.47495651,7078.5
03-11-2017,10452.5,1266.5,61.31996536,7207.759766
06-11-2017,10451.7998,1279.400024,61.73324203,7022.759766
07-11-2017,10350.15039,1273.699951,62.23510742,7144.379883
08-11-2017,10303.15039,1281.599976,62.54506683,7459.689941
09-11-2017,10308.9502,1285.599976,62.61145782,7143.580078
10-11-2017,10321.75,1272.400024,62.67790222,6618.140137
13-11-2017,10224.9502,1277.300049,62.99523926,6559.490234
14-11-2017,10186.59961,1281.5,62.86238861,6635.75
15-11-2017,10118.0498,1276.5,62.22773361,7315.540039
16-11-2017,10214.75,1277.400024,62.74430847,7871.689941
17-11-2017,10283.59961,1295.800049,62.47124481,7708.990234
20-11-2017,10298.75,1274.599976,62.28675842,8200.639648
21-11-2017,10326.90039,1281.099976,62.75169373,8071.259766
22-11-2017,10342.2998,1291.599976,62.61145782,8253.549805
24-11-2017,10389.7002,1286.699951,62.69265747,8253.69043
27-11-2017,10399.5498,1293.800049,62.39743423,9818.349609
28-11-2017,10370.25,1294.699951,62.16128922,10058.7998
29-11-2017,10361.2998,1282.099976,62.1834259,9888.610352
30-11-2017,10226.5498,1273.199951,62.27936172,10233.59961
01-12-2017,10121.7998,1278.800049,62.42697525,10975.59961
04-12-2017,10127.75,1274.300049,62.11699295,11657.2002
05-12-2017,10118.25,1261.599976,61.60039902,11916.7002
06-12-2017,10044.09961,1262.800049,61.54135513,14291.5
07-12-2017,10166.7002,1249.800049,61.69635773,17899.69922
08-12-2017,10265.65039,1245.199951,62.01369095,16569.40039
11-12-2017,10322.25,1243.699951,62.0063324,16936.80078
12-12-2017,10240.15039,1238.5,62.30887222,17415.40039
13-12-2017,10192.9502,1245.400024,62.41220093,16408.19922
14-12-2017,10252.09961,1253.800049,62.39743423,16564
15-12-2017,10333.25,1254.300049,62.78858185,17706.90039
18-12-2017,10388.75,1262.199951,63.20186996,19114.19922
19-12-2017,10463.2002,1260.699951,61.85872269,17776.69922
20-12-2017,10444.2002,1266.099976,61.14286041,16624.59961
21-12-2017,10440.2998,1267.300049,60.90603638,15802.90039
22-12-2017,10493,1275.400024,61.3257103,13831.7998
26-12-2017,10531.5,1284.099976,61.63298035,16099.7998
27-12-2017,10490.75,1287,61.8353157,15838.5
28-12-2017,10477.90039,1294.099976,62.16507721,14606.5
29-12-2017,10530.7002,1306.300049,62.18757248,14656.2002
02-01-2018,10442.2002,1313.699951,61.95524216,14982.09961
03-01-2018,10443.2002,1316.199951,61.77539063,15201
04-01-2018,10504.7998,1319.400024,60.7111969,15599.2002
05-01-2018,10558.84961,1320.300049,60.74117279,17429.5
08-01-2018,10623.59961,1318.599976,61.05593109,15170.09961
09-01-2018,10637,1311.699951,60.2690239,14595.40039
10-01-2018,10632.2002,1317.400024,59.59453201,14973.2998
11-01-2018,10651.2002,1320.599976,59.39217758,13405.7998
12-01-2018,10681.25,1333.400024,58.91255569,13980.59961
16-01-2018,10700.4502,1335.400024,59.02497101,11490.5
17-01-2018,10788.5498,1338,59.43715668,11188.59961
18-01-2018,10817,1326,58.67275238,11474.90039
19-01-2018,10894.7002,1331.900024,58.98750305,11607.40039
22-01-2018,10966.2002,1330.900024,59.52709198,10931.40039
23-01-2018,11083.7002,1335.699951,60.35147095,10868.40039
24-01-2018,11086,1355.900024,60.03671265,11359.40039
25-01-2018,11069.65039,1362.400024,59.93178558,11259.40039
30-01-2018,11049.65039,1335.400024,58.49287796,10106.2998
31-01-2018,11027.7002,1339,59.54209518,10221.09961
01-02-2018,11016.90039,1344.300049,58.26054764,9170.540039
02-02-2018,10760.59961,1333.699951,57.76593018,8830.75
05-02-2018,10666.5498,1333,56.04974365,6955.27002
06-02-2018,10498.25,1326.099976,56.0572319,7754
07-02-2018,10476.7002,1311.599976,55.81742096,7621.299805
08-02-2018,10576.84961,1316.900024,54.21364594,8265.589844
09-02-2018,10454.9502,1313.099976,55.57012939,8736.980469
12-02-2018,10539.75,1324.199951,55.59260559,8926.570313
14-02-2018,10500.90039,1355.5,55.5776062,9494.629883
15-02-2018,10545.5,1352.099976,56.11719513,10166.40039
16-02-2018,10452.2998,1353.199951,56.42444992,10233.90039
20-02-2018,10360.40039,1328.800049,55.75746155,11403.7002
21-02-2018,10397.4502,1330,54.65581512,10690.40039
22-02-2018,10382.7002,1330.599976,55.2778244,10005
23-02-2018,10491.0498,1328.199951,56.16217041,10301.09961
26-02-2018,10582.59961,1330.699951,56.31954575,10366.7002
27-02-2018,10554.2998,1315.5,55.00803375,10725.59961
28-02-2018,10492.84961,1315.5,54.97055054,10397.90039
01-03-2018,10458.34961,1302.900024,55.02302551,10951
05-03-2018,10358.84961,1318.099976,55.62255478,11573.2998
06-03-2018,10249.25,1333.599976,55.88486481,10779.90039
07-03-2018,10154.2002,1326,56.22960281,9965.570313
08-03-2018,10242.65039,1319.900024,56.33451843,9395.009766
09-03-2018,10226.84961,1322.400024,56.6417923,9337.549805
12-03-2018,10421.40039,1319.400024,56.88909912,9205.120117
13-03-2018,10426.84961,1325.900024,56.94156647,9194.849609
14-03-2018,10410.90039,1324.400024,56.99402237,8269.80957
15-03-2018,10360.15039,1316.800049,56.97903061,8300.860352
16-03-2018,10195.15039,1311.300049,57.37623215,8338.349609
19-03-2018,10094.25,1316.800049,56.88160324,8630.650391
20-03-2018,10124.34961,1311.099976,56.6867485,8913.469727
21-03-2018,10155.25,1320.699951,56.2670784,8929.280273
22-03-2018,10114.75,1326.599976,55.93733215,8728.469727
23-03-2018,9998.049805,1349.300049,54.94059372,8879.620117
26-03-2018,10130.65039,1354.400024,55.56564713,8209.400391
27-03-2018,10184.15039,1341.300049,55.77752686,7833.040039
28-03-2018,10113.7002,1324.199951,57.17743683,7954.47998
02-04-2018,10211.7998,1342.099976,56.33747864,7083.799805
03-04-2018,10245,1332.800049,56.81421661,7456.109863
04-04-2018,10128.40039,1335.800049,57.41202927,6853.839844
05-04-2018,10325.15039,1324.300049,57.38931656,6811.470215
06-04-2018,10331.59961,1331.900024,56.95797729,6636.319824
09-04-2018,10379.34961,1336.300049,56.77638245,6770.72998
10-04-2018,10402.25,1342,56.71584702,6834.759766
11-04-2018,10417.15039,1356.5,56.83691788,6968.319824
12-04-2018,10458.65039,1338.400024,56.20127869,7889.25
13-04-2018,10480.59961,1344.800049,56.49641418,7895.959961
16-04-2018,10528.34961,1347.5,56.84449768,8058.669922
17-04-2018,10548.7002,1347.199951,57.51039505,7902.089844
18-04-2018,10526.2002,1351.199951,57.38931656,8163.419922
19-04-2018,10565.2998,1346.800049,56.55693054,8294.30957
20-04-2018,10564.0498,1336.699951,56.03479385,8845.830078
23-04-2018,10584.7002,1322.5,55.98937607,8930.879883
24-04-2018,10614.34961,1331.400024,56.20127869,9697.5
25-04-2018,10570.5498,1321.199951,56.09533691,8845.740234
26-04-2018,10617.7998,1316.300049,56.82933426,9281.509766
27-04-2018,10692.2998,1320.300049,57.80550385,8987.049805
30-04-2018,10739.34961,1316.199951,57.5784874,9240.549805
02-05-2018,10718.0498,1302.599976,57.88876343,9235.919922
03-05-2018,10679.65039,1310.699951,57.85092163,9743.860352
04-05-2018,10618.25,1312.699951,58.48655319,9700.759766
07-05-2018,10715.5,1312.199951,58.88004684,9373.009766
08-05-2018,10717.7998,1312,58.58491135,9234.820313
09-05-2018,10741.7002,1311.300049,58.97842026,9325.179688
10-05-2018,10716.5498,1320.800049,59.44001389,9043.94043
11-05-2018,10806.5,1319,59.23570633,8441.490234
14-05-2018,10806.59961,1316.5,58.72871399,8716.790039
15-05-2018,10801.84961,1288.900024,57.7752533,8510.379883
16-05-2018,10741.09961,1290.199951,57.60120773,8368.830078
17-05-2018,10682.7002,1288.199951,57.31364441,8094.319824
18-05-2018,10596.40039,1290.199951,57.38931656,8250.969727
21-05-2018,10516.7002,1290.199951,58.07036972,8418.990234
22-05-2018,10536.7002,1291.699951,58.15359497,8041.779785
23-05-2018,10430.34961,1289.300049,58.73627472,7557.819824
24-05-2018,10513.84961,1303.699951,58.61520386,7587.339844
25-05-2018,10605.15039,1303.300049,58.8195076,7480.140137
29-05-2018,10633.2998,1298.699951,59.09950256,7472.589844
30-05-2018,10614.34961,1301.5,59.90161133,7406.52002
31-05-2018,10736.15039,1300.099976,59.69729233,7494.169922
01-06-2018,10696.2002,1294.800049,59.96215439,7541.450195
04-06-2018,10628.5,1293.099976,60.48429489,7514.470215
05-06-2018,10593.15039,1297.5,60.32537079,7633.759766
06-06-2018,10684.65039,1297.099976,60.46916199,7653.97998
07-06-2018,10768.34961,1298.699951,60.46916199,7678.240234
08-06-2018,10767.65039,1298.099976,60.68860245,7624.919922
11-06-2018,10786.9502,1298.900024,60.59780121,6906.919922
12-06-2018,10842.84961,1295.099976,60.96101761,6582.359863
13-06-2018,10856.7002,1296.900024,59.77298355,6349.899902
14-06-2018,10808.0498,1304,60.34050751,6675.350098
15-06-2018,10817.7002,1274.599976,60.30267334,6456.580078
18-06-2018,10799.84961,1276.199951,60.31949234,6734.819824
19-06-2018,10710.4502,1275.599976,60.25838089,6769.939941
20-06-2018,10772.0498,1271.199951,60.93045425,6776.549805
21-06-2018,10741.09961,1267.199951,61.22069168,6729.740234
22-06-2018,10821.84961,1267.400024,61.701828,6083.689941
25-06-2018,10762.4502,1265.599976,61.54146194,6249.180176
26-06-2018,10769.15039,1256.599976,61.74001312,6093.669922
27-06-2018,10671.40039,1252.800049,61.50328445,6157.129883
28-06-2018,10589.09961,1247.800049,62.05315399,5903.439941
29-06-2018,10714.2998,1251.300049,62.20590591,6218.299805
02-07-2018,10657.2998,1239.800049,61.86222458,6614.180176
03-07-2018,10699.90039,1251.599976,62.32810211,6529.589844
05-07-2018,10749.75,1257.300049,63.06890488,6639.140137
06-07-2018,10772.65039,1254.300049,63.40496445,6673.5
09-07-2018,10852.90039,1258.099976,62.90089417,6741.75
10-07-2018,10947.25,1253.800049,63.03072357,6329.950195
11-07-2018,10948.2998,1242.800049,62.82452774,6394.709961
12-07-2018,11023.2002,1245,63.01544189,6228.810059
13-07-2018,11018.90039,1239.599976,62.82452774,6238.049805
16-07-2018,10936.84961,1238.099976,62.4884491,6741.75
17-07-2018,11008.0498,1225.699951,62.07606125,7321.040039
18-07-2018,10980.4502,1226.300049,61.80110931,7370.779785
19-07-2018,10957.09961,1222.400024,62.52664948,7466.859863
20-07-2018,11010.2002,1229.5,61.92333984,7354.129883
23-07-2018,11084.75,1224,61.79348373,7711.109863
24-07-2018,11134.2998,1223.900024,61.48033905,8424.269531
25-07-2018,11132,1231.400024,61.96912766,8181.390137
26-07-2018,11167.2998,1225.300049,62.17534637,7951.580078
27-07-2018,11278.34961,1222.599976,61.51091766,8165.009766
30-07-2018,11319.5498,1221.300049,61.54908371,8180.47998
31-07-2018,11356.5,1223.699951,62.5801239,7780.439941
01-08-2018,11346.2002,1217.900024,63.02308273,7624.910156
02-08-2018,11244.7002,1210.599976,62.77105713,7567.149902
03-08-2018,11360.7998,1214.199951,63.45078659,7434.390137
06-08-2018,11387.09961,1208.599976,63.36677551,6951.799805
07-08-2018,11389.4502,1209.599976,63.25222015,6753.120117
08-08-2018,11450,1212.599976,62.8856163,6305.799805
09-08-2018,11470.7002,1211.900024,62.91617203,6568.22998
10-08-2018,11429.5,1211.099976,62.435009,6184.709961
13-08-2018,11355.75,1191.300049,62.31280518,6297.569824
14-08-2018,11435.09961,1193,62.61832047,6199.709961
16-08-2018,11385.0498,1176.199951,63.61117935,6334.72998
17-08-2018,11470.75,1176.5,64.19923401,6580.629883
20-08-2018,11551.75,1186.800049,64.24504852,6308.529785
21-08-2018,11570.90039,1192.599976,63.8555603,6488.759766
23-08-2018,11582.75,1187,63.33623123,6534.879883
24-08-2018,11557.09961,1206.300049,63.7104454,6719.959961
27-08-2018,11691.9502,1209,63.48133087,6884.640137
28-08-2018,11738.5,1207.400024,64.33669281,7096.279785
29-08-2018,11691.90039,1204.5,64.35198975,7047.160156
30-08-2018,11676.7998,1197.699951,63.93956375,6978.22998
31-08-2018,11680.5,1200.300049,64.19159698,7037.580078
04-09-2018,11520.2998,1192.699951,63.42787552,7361.660156
05-09-2018,11476.9502,1194.900024,63.79446411,6792.830078
06-09-2018,11536.90039,1197.900024,63.97774506,6529.169922
07-09-2018,11589.09961,1193.599976,63.28274918,6467.069824
10-09-2018,11438.09961,1193,63.56532288,6329.700195
11-09-2018,11287.5,1195.400024,63.5576973,6321.200195
12-09-2018,11369.90039,1204.699951,63.58825684,6351.799805
14-09-2018,11515.2002,1195,63.49658966,6512.709961
17-09-2018,11377.75,1199.699951,63.70280457,6281.200195
18-09-2018,11278.90039,1196.800049,63.39730835,6371.299805
19-09-2018,11234.34961,1202.199951,62.65648651,6398.540039
21-09-2018,11143.09961,1196.199951,63.22164917,6734.950195
24-09-2018,10967.40039,1199.300049,62.08633804,6595.410156
25-09-2018,11067.4502,1200,62.09408569,6446.470215
26-09-2018,11053.7998,1194,61.35062408,6495
27-09-2018,10977.5498,1182.300049,61.64492416,6676.75
28-09-2018,10930.4502,1191.5,62.48130035,6644.129883
01-10-2018,11008.2998,1187.099976,61.90048218,6589.620117
03-10-2018,10858.25,1198.300049,61.10280609,6502.589844
04-10-2018,10599.25,1197.199951,60.59166336,6576.689941
05-10-2018,10316.4502,1201.199951,60.56069946,6622.47998
08-10-2018,10348.0498,1184.400024,61.43582535,6652.22998
09-10-2018,10301.0498,1187.199951,61.52098846,6642.640137
10-10-2018,10460.09961,1189.300049,60.60718536,6585.529785
11-10-2018,10234.65039,1223.5,58.87243652,6256.240234
12-10-2018,10472.5,1218.099976,58.71754074,6274.580078
15-10-2018,10512.5,1226.400024,59.11252594,6596.540039
16-10-2018,10584.75,1227.300049,60.32838058,6596.109863
17-10-2018,10453.0498,1223.699951,60.09605408,6544.430176
19-10-2018,10303.5498,1225.300049,60.49875641,6465.410156
22-10-2018,10245.25,1221.199951,59.65460205,6487.160156
23-10-2018,10146.7998,1233.400024,59.91791916,6475.740234
24-10-2018,10224.75,1227.800049,60.48325348,6495.839844
25-10-2018,10124.90039,1229.099976,61.25769424,6476.290039
26-10-2018,10030,1232.5,59.78627777,6474.75
29-10-2018,10250.84961,1224.5,60.54520798,6332.629883
30-10-2018,10198.40039,1222.599976,61.37387085,6334.27002
31-10-2018,10386.59961,1212.300049,60.65364838,6317.609863
01-11-2018,10380.4502,1236,60.94015884,6377.779785
02-11-2018,10553,1230.900024,60.43681335,6388.439941
05-11-2018,10524,1229.800049,61.33514786,6419.660156
06-11-2018,10530,1223.800049,61.64492416,6461.009766
07-11-2018,10598.40039,1226.199951,62.38063049,6530.140137
09-11-2018,10585.2002,1206.400024,62.41931915,6385.620117
12-11-2018,10482.2002,1201.300049,62.54325867,6371.27002
